# BUSCO version is: 5.4.7 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
676at3041	Fragmented	JUBA01000289.1	1439	4798	+	616.7	413	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	KN805359.1	1381948	1380347	-	516.2	272	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Missing
714at3041	Missing
721at3041	Missing
727at3041	Missing
731at3041	Missing
733at3041	Complete	JUBA01000310.1	5703	2804	-	716.3	395	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Fragmented	KN805369.1	1437474	1437766	+	129.6	67	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Missing
763at3041	Fragmented	KN805362.1	835245	834958	-	108.8	76	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Missing
767at3041	Missing
768at3041	Missing
769at3041	Missing
776at3041	Missing
779at3041	Complete	KN805363.1	128923	132841	+	681.5	372	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	KN805357.1	35280	38530	+	835.7	471	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	JUBA01000264.1	1242	7383	+	578.6	399	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	KN805366.1	706120	708422	+	512.5	259	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Complete	JUBA01000179.1	24479	12584	-	762.0	870	https://www.orthodb.org/v10?query=796at3041	S1 domain
799at3041	Missing
803at3041	Missing
810at3041	Missing
812at3041	Missing
815at3041	Missing
818at3041	Fragmented	KN805341.1	824475	823211	-	220.1	171	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Missing
830at3041	Missing
832at3041	Complete	JUBA01000004.1	192373	189575	-	772.3	383	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Fragmented	KN805359.1	612390	609641	-	300.5	271	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Fragmented	JUBA01000204.1	166	713	+	250.2	121	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Missing
879at3041	Missing
884at3041	Missing
885at3041	Missing
890at3041	Missing
891at3041	Missing
894at3041	Missing
897at3041	Fragmented	KN805361.1	2551538	2550329	-	280.2	199	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Missing
911at3041	Missing
918at3041	Missing
919at3041	Missing
926at3041	Missing
928at3041	Missing
930at3041	Missing
943at3041	Missing
948at3041	Missing
957at3041	Missing
963at3041	Missing
965at3041	Complete	JUBA01000806.1	5443	3088	-	551.7	364	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Missing
988at3041	Missing
992at3041	Missing
1005at3041	Missing
1027at3041	Missing
1029at3041	Missing
1032at3041	Complete	JUBA01000078.1	27804	34445	+	563.8	489	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Complete	KN805362.1	2479389	2477484	-	489.3	326	https://www.orthodb.org/v10?query=1047at3041	WD40-repeat-containing domain
1056at3041	Missing
1057at3041	Missing
1071at3041	Missing
1072at3041	Missing
1080at3041	Missing
1084at3041	Missing
1089at3041	Missing
1090at3041	Missing
1093at3041	Missing
1094at3041	Complete	KN805368.1	4746671	4748018	+	388.6	223	https://www.orthodb.org/v10?query=1094at3041	Protein ROOT HAIR DEFECTIVE 3 homolog
1103at3041	Missing
1108at3041	Missing
1116at3041	Complete	KN805318.1	1106	7394	+	461.9	497	https://www.orthodb.org/v10?query=1116at3041	p-loop containing nucleoside triphosphate hydrolase
1128at3041	Missing
1133at3041	Missing
1139at3041	Missing
1142at3041	Complete	KN805361.1	2512658	2513570	+	203.8	115	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Missing
1148at3041	Missing
1149at3041	Missing
1170at3041	Missing
1176at3041	Missing
1183at3041	Duplicated	KN805299.1	3766	12518	+	651.9	450	https://www.orthodb.org/v10?query=1183at3041	Acyl-coenzyme A oxidase
1183at3041	Duplicated	KN805359.1	1566011	1559823	-	593.1	409	https://www.orthodb.org/v10?query=1183at3041	Acyl-coenzyme A oxidase
1187at3041	Missing
1194at3041	Missing
1195at3041	Missing
1201at3041	Missing
1211at3041	Complete	JUBA01000138.1	7440	9204	+	676.4	349	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Missing
1233at3041	Missing
1235at3041	Missing
1240at3041	Complete	JUBA01000036.1	29547	36469	+	721.1	534	https://www.orthodb.org/v10?query=1240at3041	Ubiquitin carboxyl-terminal hydrolase
1242at3041	Complete	JUBA01000963.1	5930	3240	-	637.6	316	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Missing
1248at3041	Complete	KN805361.1	491761	487926	-	642.3	395	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Missing
1257at3041	Complete	KN805361.1	2570228	2566611	-	588.2	364	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Complete	KN805312.1	13199	11662	-	363.3	189	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1267at3041	Missing
1271at3041	Missing
1278at3041	Missing
1280at3041	Fragmented	KN805362.1	139454	139633	+	93.5	54	https://www.orthodb.org/v10?query=1280at3041	cwc22 pre-mRNA splicing factor
1282at3041	Missing
1301at3041	Missing
1303at3041	Missing
1304at3041	Missing
1305at3041	Missing
1316at3041	Fragmented	KN805368.1	7884321	7833423	-	339.4	208	https://www.orthodb.org/v10?query=1316at3041	Component of oligomeric golgi complex 8
1320at3041	Missing
1327at3041	Fragmented	KN805359.1	1344704	1253283	-	207.0	144	https://www.orthodb.org/v10?query=1327at3041	protein of endonuclease / exonuclease / phosphatase family
1341at3041	Complete	KN805358.1	2815653	2813773	-	447.4	277	https://www.orthodb.org/v10?query=1341at3041	Signal recognition particle receptor subunit alpha
1343at3041	Missing
1348at3041	Missing
1350at3041	Missing
1364at3041	Missing
1366at3041	Missing
1379at3041	Missing
1385at3041	Missing
1391at3041	Missing
1410at3041	Missing
1418at3041	Complete	KN805369.1	3592721	3595923	+	593.6	393	https://www.orthodb.org/v10?query=1418at3041	UDP-N-acetylglucosamine-pyrophosphorylase
1422at3041	Complete	KN805369.1	6961174	6965003	+	646.4	444	https://www.orthodb.org/v10?query=1422at3041	Quinolinate synthetase A
1428at3041	Fragmented	KN805368.1	7955871	7955125	-	164.0	122	https://www.orthodb.org/v10?query=1428at3041	Cytochrome P450
1434at3041	Missing
1445at3041	Missing
1459at3041	Missing
1462at3041	Complete	KN805368.1	5565052	5569529	+	482.5	370	https://www.orthodb.org/v10?query=1462at3041	DEAH-box nuclear pre-mRNA splicing factor
1475at3041	Missing
1476at3041	Missing
1477at3041	Complete	JUBA01000956.1	2077	5115	+	419.1	319	https://www.orthodb.org/v10?query=1477at3041	predicted protein
1479at3041	Complete	KN805268.1	123	3272	+	397.0	238	https://www.orthodb.org/v10?query=1479at3041	Kinesin-like protein
1490at3041	Missing
1503at3041	Fragmented	KN805368.1	6720965	6721821	+	122.9	124	https://www.orthodb.org/v10?query=1503at3041	Dehydroquinate dehydratase
1504at3041	Missing
1511at3041	Missing
1512at3041	Missing
1514at3041	Complete	JUBA01000036.1	68336	63734	-	446.5	292	https://www.orthodb.org/v10?query=1514at3041	V-type proton ATPase subunit
1518at3041	Missing
1529at3041	Fragmented	KN805368.1	7836448	7835380	-	174.0	118	https://www.orthodb.org/v10?query=1529at3041	Anthranilate synthase component I
1532at3041	Missing
1535at3041	Missing
1537at3041	Missing
1541at3041	Missing
1553at3041	Missing
1569at3041	Missing
1570at3041	Missing
1574at3041	Fragmented	KN805366.1	1332366	1331983	-	64.8	54	https://www.orthodb.org/v10?query=1574at3041	1-deoxy-D-xylulose 5-phosphate reductoisomerase
1576at3041	Missing
1578at3041	Complete	JUBA01000720.1	5758	9721	+	612.7	433	https://www.orthodb.org/v10?query=1578at3041	DNA topoisomerase I
1584at3041	Missing
1590at3041	Missing
1593at3041	Fragmented	KN805358.1	315694	315861	+	101.9	48	https://www.orthodb.org/v10?query=1593at3041	Tryptophan synthase
1594at3041	Missing
1596at3041	Complete	JUBA01000297.1	8651	6247	-	425.2	353	https://www.orthodb.org/v10?query=1596at3041	Ubiquitin carboxyl-terminal hydrolase 6
1597at3041	Fragmented	KN805369.1	4616551	4615808	-	353.6	203	https://www.orthodb.org/v10?query=1597at3041	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
1600at3041	Missing
1601at3041	Missing
1610at3041	Missing
1621at3041	Missing
1622at3041	Fragmented	JUBA01000083.1	32687	31242	-	324.7	176	https://www.orthodb.org/v10?query=1622at3041	Phosphoribulokinase
1627at3041	Fragmented	KN805361.1	2274433	2273889	-	123.6	109	https://www.orthodb.org/v10?query=1627at3041	Inosine-5'-monophosphate dehydrogenase
1628at3041	Missing
1643at3041	Fragmented	JUBA01000394.1	1322	1663	+	169.0	110	https://www.orthodb.org/v10?query=1643at3041	predicted protein
1666at3041	Missing
1669at3041	Missing
1670at3041	Missing
1683at3041	Complete	KN805362.1	1645788	1644045	-	355.4	242	https://www.orthodb.org/v10?query=1683at3041	Phosphoserine aminotransferase
1684at3041	Missing
1691at3041	Missing
1700at3041	Missing
1709at3041	Complete	KN805362.1	349282	350636	+	368.8	205	https://www.orthodb.org/v10?query=1709at3041	Cysteine desulfurase
1715at3041	Missing
1720at3041	Missing
1722at3041	Missing
1727at3041	Fragmented	KN805362.1	1520001	1519262	-	332.9	162	https://www.orthodb.org/v10?query=1727at3041	Eukaryotic translation initiation factor 3 subunit A
1728at3041	Missing
1729at3041	Missing
1737at3041	Missing
1738at3041	Fragmented	KN805272.1	343543	342920	-	449.5	204	https://www.orthodb.org/v10?query=1738at3041	26S Proteasome regulatory subunit 6A
1739at3041	Missing
1740at3041	Missing
1742at3041	Complete	KN805312.1	1002497	999269	-	530.2	343	https://www.orthodb.org/v10?query=1742at3041	ubiquinol:cytochrome c oxidoreductase 50 kDa core 1 subunit
1761at3041	Missing
1763at3041	Fragmented	KN805262.1	119278	119129	-	59.0	37	https://www.orthodb.org/v10?query=1763at3041	Protein pelota homolog
1770at3041	Missing
1772at3041	Missing
1800at3041	Missing
1804at3041	Missing
1805at3041	Missing
1808at3041	Missing
1815at3041	Fragmented	KN805357.1	771979	840744	+	176.6	123	https://www.orthodb.org/v10?query=1815at3041	Ornithine carbamoyltransferase
1816at3041	Missing
1817at3041	Missing
1820at3041	Missing
1825at3041	Fragmented	KN805369.1	5139526	5140173	+	209.3	130	https://www.orthodb.org/v10?query=1825at3041	Ankyrin repeat-containing domain
1826at3041	Complete	KN805367.1	6297678	6299137	+	381.3	188	https://www.orthodb.org/v10?query=1826at3041	Deoxyhypusine synthase
1842at3041	Fragmented	KN805367.1	535345	536663	+	352.8	164	https://www.orthodb.org/v10?query=1842at3041	Eukaryotic release factor 1
1848at3041	Missing
1862at3041	Duplicated	JUBA01000166.1	12310	15546	+	511.4	262	https://www.orthodb.org/v10?query=1862at3041	Ferredoxin--NADP reductase, chloroplastic
1862at3041	Duplicated	JUBA01000166.1	19370	16134	-	511.4	262	https://www.orthodb.org/v10?query=1862at3041	Ferredoxin--NADP reductase, chloroplastic
1863at3041	Complete	KN805362.1	545635	540378	-	532.1	383	https://www.orthodb.org/v10?query=1863at3041	Protoporphyrinogen oxidase
1864at3041	Fragmented	KN805305.1	1336451	1337599	+	191.3	124	https://www.orthodb.org/v10?query=1864at3041	Phosphoacetylglucosamine mutase
1872at3041	Fragmented	KN805279.1	154485	154321	-	75.5	47	https://www.orthodb.org/v10?query=1872at3041	EF-hand domain
1878at3041	Complete	KN805369.1	7434062	7433841	-	109.6	64	https://www.orthodb.org/v10?query=1878at3041	predicted protein
1880at3041	Complete	JUBA01000444.1	4335	7900	+	502.4	341	https://www.orthodb.org/v10?query=1880at3041	4-hydroxyphenylpyruvate dioxygenase
1883at3041	Fragmented	JUBA01000145.1	10036	5691	-	267.1	270	https://www.orthodb.org/v10?query=1883at3041	predicted protein
1891at3041	Complete	JUBA01000338.1	1787	167	-	416.0	255	https://www.orthodb.org/v10?query=1891at3041	Riboflavin biosynthesis p
1899at3041	Fragmented	KN805368.1	978415	978077	-	96.9	72	https://www.orthodb.org/v10?query=1899at3041	Squalene monooxygenase
1917at3041	Missing
1922at3041	Missing
1927at3041	Missing
1937at3041	Fragmented	KN805369.1	6369577	6371984	+	321.8	197	https://www.orthodb.org/v10?query=1937at3041	Plant specific cyclin dependent kinase
1952at3041	Fragmented	KN805361.1	2207557	2208184	+	244.5	141	https://www.orthodb.org/v10?query=1952at3041	predicted protein
1955at3041	Missing
1959at3041	Missing
1961at3041	Missing
1966at3041	Fragmented	KN805359.1	1051583	1050966	-	270.8	158	https://www.orthodb.org/v10?query=1966at3041	Pyridoxal phosphate-dependent transferase
1967at3041	Missing
1974at3041	Missing
1985at3041	Complete	JUBA01000107.1	17998	14743	-	354.5	208	https://www.orthodb.org/v10?query=1985at3041	p-loop containing nucleoside triphosphate hydrolase
1990at3041	Missing
1997at3041	Complete	KN805301.1	1510	3544	+	411.2	294	https://www.orthodb.org/v10?query=1997at3041	predicted protein
1998at3041	Missing
2002at3041	Complete	KN805367.1	2846250	2840237	-	359.4	226	https://www.orthodb.org/v10?query=2002at3041	Carboxypeptidase Taq
2014at3041	Missing
2020at3041	Complete	KN805367.1	3970596	3969812	-	311.8	175	https://www.orthodb.org/v10?query=2020at3041	ubiquitin activating enzyme E1
2042at3041	Missing
2043at3041	Complete	KN805362.1	3333215	3330867	-	421.0	231	https://www.orthodb.org/v10?query=2043at3041	Chlorophyll synthetase
2044at3041	Missing
2051at3041	Missing
2054at3041	Missing
2057at3041	Missing
2068at3041	Missing
2069at3041	Complete	KN805267.1	592706	592023	-	340.2	188	https://www.orthodb.org/v10?query=2069at3041	Cystathionine gamma-synthase
2073at3041	Complete	KN805366.1	1198659	1199291	+	268.7	183	https://www.orthodb.org/v10?query=2073at3041	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
2088at3041	Missing
2101at3041	Missing
2104at3041	Fragmented	KN805353.1	3123	3905	+	257.1	124	https://www.orthodb.org/v10?query=2104at3041	Splicing factor 3a, subunit 3
2109at3041	Missing
2110at3041	Missing
2112at3041	Missing
2124at3041	Complete	KN805367.1	1488376	1489471	+	249.0	197	https://www.orthodb.org/v10?query=2124at3041	NADH:ubiquinone oxidoreductase 39 kDa subunit
2130at3041	Missing
2134at3041	Missing
2137at3041	Missing
2139at3041	Missing
2152at3041	Missing
2159at3041	Missing
2181at3041	Missing
2182at3041	Missing
2202at3041	Missing
2228at3041	Missing
2231at3041	Fragmented	KN805361.1	2107235	2107008	-	93.0	70	https://www.orthodb.org/v10?query=2231at3041	Beta-catenin-like protein 1
2233at3041	Missing
2243at3041	Missing
2251at3041	Missing
2257at3041	Missing
2261at3041	Complete	JUBA01000033.1	37729	34996	-	536.9	289	https://www.orthodb.org/v10?query=2261at3041	Ribosomal RNA methyltransferase,Spb1,C-terminal
2267at3041	Missing
2268at3041	Missing
2269at3041	Missing
2281at3041	Fragmented	KN805362.1	1651669	1653273	+	242.2	178	https://www.orthodb.org/v10?query=2281at3041	Farnesyl diphosphate synthase
2282at3041	Missing
2298at3041	Missing
2317at3041	Missing
2318at3041	Missing
2327at3041	Complete	JUBA01000083.1	40822	37783	-	133.1	233	https://www.orthodb.org/v10?query=2327at3041	Nucleolar 14
2338at3041	Missing
2358at3041	Complete	KN805368.1	2395961	2397221	+	281.6	173	https://www.orthodb.org/v10?query=2358at3041	Ferrodoxin-fold anticodon-binding domain
2366at3041	Missing
2367at3041	Missing
2370at3041	Missing
2380at3041	Missing
2390at3041	Missing
2395at3041	Complete	KN805368.1	2148079	2149227	+	610.5	285	https://www.orthodb.org/v10?query=2395at3041	Ser/thr kinase
2397at3041	Missing
2400at3041	Missing
2403at3041	Missing
2404at3041	Fragmented	KN805361.1	38940	36705	-	303.6	245	https://www.orthodb.org/v10?query=2404at3041	predicted protein
2423at3041	Missing
2426at3041	Complete	KN805359.1	1434749	1436857	+	459.6	260	https://www.orthodb.org/v10?query=2426at3041	WD40-repeat-containing domain
2455at3041	Complete	KN805358.1	2334632	2337046	+	272.5	207	https://www.orthodb.org/v10?query=2455at3041	Glucose-6-phosphate 1-epimerase
2461at3041	Missing
2463at3041	Missing
2467at3041	Missing
2470at3041	Fragmented	KN805367.1	2938797	2939262	+	203.6	121	https://www.orthodb.org/v10?query=2470at3041	Double-strand break repair protein MRE11
2490at3041	Complete	KN805361.1	998044	996539	-	226.6	219	https://www.orthodb.org/v10?query=2490at3041	Steroid dehydrogenase
2496at3041	Missing
2497at3041	Fragmented	JUBA01000421.1	1725	827	-	109.8	106	https://www.orthodb.org/v10?query=2497at3041	D-arabinono-1,4-lactone oxidase
2499at3041	Missing
2505at3041	Missing
2520at3041	Missing
2521at3041	Missing
2523at3041	Missing
2528at3041	Missing
2531at3041	Missing
2533at3041	Missing
2544at3041	Missing
2547at3041	Complete	JUBA01000214.1	7378	5018	-	477.6	317	https://www.orthodb.org/v10?query=2547at3041	RNA 3'-terminal phosphate cyclase
2553at3041	Missing
2555at3041	Missing
2576at3041	Missing
2580at3041	Missing
2581at3041	Missing
2583at3041	Missing
2598at3041	Missing
2599at3041	Missing
2618at3041	Missing
2639at3041	Fragmented	KN805369.1	6589764	6589441	-	178.7	96	https://www.orthodb.org/v10?query=2639at3041	peptidyl-prolyl cis-trans isomerase, cyclophilin-type
2654at3041	Missing
2664at3041	Missing
2670at3041	Missing
2671at3041	Missing
2687at3041	Complete	KN805367.1	4136530	4137414	+	196.6	116	https://www.orthodb.org/v10?query=2687at3041	WD40-repeat-containing domain
2688at3041	Missing
2694at3041	Complete	KN805368.1	2829204	2828186	-	325.2	208	https://www.orthodb.org/v10?query=2694at3041	Kinesin-like protein
2699at3041	Missing
2720at3041	Fragmented	KN805369.1	5512962	5511724	-	265.9	155	https://www.orthodb.org/v10?query=2720at3041	Winged helix-like DNA-binding domain superfamily
2721at3041	Complete	KN805369.1	5102902	5104173	+	314.3	191	https://www.orthodb.org/v10?query=2721at3041	Translation initiation factor 2, alpha subunit
2722at3041	Missing
2724at3041	Missing
2728at3041	Complete	KN805267.1	439163	442795	+	359.7	269	https://www.orthodb.org/v10?query=2728at3041	Metal-dependent protein hydrolase
2729at3041	Missing
2743at3041	Missing
2749at3041	Missing
2773at3041	Missing
2782at3041	Missing
2802at3041	Missing
2815at3041	Complete	KN805368.1	3315867	3317296	+	282.4	185	https://www.orthodb.org/v10?query=2815at3041	Phosphoribosylamine--glycine ligase
2820at3041	Missing
2831at3041	Missing
2837at3041	Missing
2843at3041	Missing
2851at3041	Fragmented	KN805367.1	6378763	6379532	+	327.2	140	https://www.orthodb.org/v10?query=2851at3041	26S proteasome non-ATPase regulatory subunit 14
2855at3041	Missing
2863at3041	Fragmented	JUBA01000233.1	9548	8433	-	203.7	169	https://www.orthodb.org/v10?query=2863at3041	Eukaryotic translation initiation factor 3 subunit I
2869at3041	Missing
2871at3041	Missing
2876at3041	Complete	JUBA01000452.1	1518	3987	+	267.9	156	https://www.orthodb.org/v10?query=2876at3041	Actin superfamily
2878at3041	Missing
2892at3041	Missing
2896at3041	Missing
2903at3041	Missing
2909at3041	Fragmented	KN805358.1	2587965	2607413	+	210.4	188	https://www.orthodb.org/v10?query=2909at3041	NADPH
2919at3041	Complete	KN805279.1	128863	125711	-	350.8	342	https://www.orthodb.org/v10?query=2919at3041	U3 small nucleolar RNA-associated 6-like protein
2930at3041	Missing
2931at3041	Complete	KN805369.1	1182971	1184057	+	578.7	260	https://www.orthodb.org/v10?query=2931at3041	Protein kinase
2932at3041	Missing
2936at3041	Missing
2940at3041	Missing
2941at3041	Missing
2945at3041	Fragmented	KN805272.1	345897	344828	-	206.8	139	https://www.orthodb.org/v10?query=2945at3041	Mitochondrial carrier family
2954at3041	Missing
2959at3041	Missing
2960at3041	Missing
2969at3041	Missing
2971at3041	Missing
2976at3041	Missing
2983at3041	Complete	KN805263.1	109261	110175	+	274.9	249	https://www.orthodb.org/v10?query=2983at3041	Protein kinase
2984at3041	Complete	KN805363.1	102933	106369	+	347.8	253	https://www.orthodb.org/v10?query=2984at3041	Glutamic-gamma-semialdehyde dehydrogenase
2988at3041	Missing
2990at3041	Missing
3005at3041	Fragmented	KN805272.1	53722	53054	-	197.3	115	https://www.orthodb.org/v10?query=3005at3041	Putative 26S proteasome non-ATPase regulatory subunit 7
3009at3041	Complete	KN805361.1	275441	271058	-	497.8	344	https://www.orthodb.org/v10?query=3009at3041	pepsin-type aspartyl protease
3012at3041	Missing
3019at3041	Fragmented	KN805357.1	1325100	1324804	-	61.7	79	https://www.orthodb.org/v10?query=3019at3041	SKI-interacting protein, SKIP
3020at3041	Missing
3022at3041	Missing
3028at3041	Missing
3029at3041	Missing
3034at3041	Missing
3050at3041	Complete	KN805369.1	3728811	3730455	+	326.2	244	https://www.orthodb.org/v10?query=3050at3041	Clp1, N-terminal beta-sandwich domain
3061at3041	Missing
3062at3041	Complete	KN805361.1	3426193	3425589	-	233.3	135	https://www.orthodb.org/v10?query=3062at3041	Low-CO2-inducible protein
3069at3041	Missing
3079at3041	Missing
3080at3041	Missing
3096at3041	Missing
3106at3041	Missing
3112at3041	Missing
3119at3041	Complete	JUBA01000140.1	9575	14411	+	223.1	426	https://www.orthodb.org/v10?query=3119at3041	NADPH-dependent diflavin oxidoreductase 1
3120at3041	Complete	JUBA01000204.1	8068	4610	-	424.9	250	https://www.orthodb.org/v10?query=3120at3041	Gamma-tocopherol methyltransferase
3121at3041	Missing
3123at3041	Missing
3133at3041	Fragmented	KN805323.1	20775	21495	+	89.6	58	https://www.orthodb.org/v10?query=3133at3041	Malate dehydrogenase
3137at3041	Missing
3144at3041	Missing
3145at3041	Complete	KN805353.1	387904	391161	+	168.9	120	https://www.orthodb.org/v10?query=3145at3041	flagellar/basal body protein, PACRG-like protein
3151at3041	Fragmented	KN805369.1	849181	849402	+	61.0	58	https://www.orthodb.org/v10?query=3151at3041	subunit of the VPS-C complex
3152at3041	Missing
3153at3041	Missing
3173at3041	Missing
3178at3041	Complete	KN805367.1	5579435	5577699	-	325.8	223	https://www.orthodb.org/v10?query=3178at3041	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
3179at3041	Complete	KN805285.1	8468	6231	-	263.6	212	https://www.orthodb.org/v10?query=3179at3041	predicted protein
3181at3041	Missing
3188at3041	Missing
3198at3041	Fragmented	KN805330.1	7	1421	+	348.5	200	https://www.orthodb.org/v10?query=3198at3041	26S proteasome regulatory subunit
3202at3041	Missing
3208at3041	Missing
3216at3041	Missing
3217at3041	Missing
3222at3041	Missing
3232at3041	Missing
3239at3041	Complete	KN805353.1	280281	282133	+	242.1	234	https://www.orthodb.org/v10?query=3239at3041	translation elongation factor 1-alpha
3240at3041	Missing
3254at3041	Missing
3261at3041	Missing
3277at3041	Missing
3291at3041	Fragmented	KN805361.1	3228903	3227446	-	249.3	151	https://www.orthodb.org/v10?query=3291at3041	predicted protein
3297at3041	Missing
